Number,cset,alt,Choice,CL,SS,SOS,COST,SQ,Block,Q6K1,Q6K2,Q6K3,Q6K4,Q7FMRB,Q9Ct,Q9LY,Q9F,Q9AT,Q9R,Q9VB,Q9MH,Q9PP,Q10TF,Q10CH,Q10SG,Q10T,Q10AT,Q10CP,Benefit1,Benefit2,Benefit3,Gender1,Tin1,Tin2,FRB,size1,size2,AMED,Quant1,Quant2,Quant3,Quant4,Age1,Age2,Age3,Edu1,Edu2,Edu3,Q5M1,Q5M2,Q5M3,Q5M4,Q5M5,Q5M6,Q5M7,Q5M8,Old_number
70,3,2,1,-1,-1,1,530,0,2,-999,-999,-999,-999,1,1,2,5,3,4,6,8,7,1,3,2,4,6,5,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,55
70,3,3,0,0,0,0,0,1,2,-999,-999,-999,-999,1,1,2,5,3,4,6,8,7,1,3,2,4,6,5,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,55
70,4,1,1,-1,-1,-1,530,0,2,-999,-999,-999,-999,1,1,2,5,3,4,6,8,7,1,3,2,4,6,5,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,55
70,4,2,0,1,1,-1,270,0,2,-999,-999,-999,-999,1,1,2,5,3,4,6,8,7,1,3,2,4,6,5,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,55
70,4,3,0,0,0,0,0,1,2,-999,-999,-999,-999,1,1,2,5,3,4,6,8,7,1,3,2,4,6,5,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,55
71,1,1,0,-1,-1,1,270,0,3,0,0,1,0,1,7,4,3,2,5,8,6,1,1,3,5,4,6,2,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,56
71,1,2,0,1,-1,1,90,0,3,0,0,1,0,1,7,4,3,2,5,8,6,1,1,3,5,4,6,2,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,56
71,1,3,1,0,0,0,0,1,3,0,0,1,0,1,7,4,3,2,5,8,6,1,1,3,5,4,6,2,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,56
71,2,1,0,1,-1,-1,890,0,3,0,0,1,0,1,7,4,3,2,5,8,6,1,1,3,5,4,6,2,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,56
71,2,2,0,-1,1,-1,90,0,3,0,0,1,0,1,7,4,3,2,5,8,6,1,1,3,5,4,6,2,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,56
71,2,3,1,0,0,0,0,1,3,0,0,1,0,1,7,4,3,2,5,8,6,1,1,3,5,4,6,2,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,56
71,3,1,0,1,1,1,890,0,3,0,0,1,0,1,7,4,3,2,5,8,6,1,1,3,5,4,6,2,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,56
71,3,2,0,-1,1,-1,90,0,3,0,0,1,0,1,7,4,3,2,5,8,6,1,1,3,5,4,6,2,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,56
71,3,3,1,0,0,0,0,1,3,0,0,1,0,1,7,4,3,2,5,8,6,1,1,3,5,4,6,2,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,56
71,4,1,0,-1,-1,-1,90,0,3,0,0,1,0,1,7,4,3,2,5,8,6,1,1,3,5,4,6,2,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,56
71,4,2,0,1,-1,1,270,0,3,0,0,1,0,1,7,4,3,2,5,8,6,1,1,3,5,4,6,2,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,56
71,4,3,1,0,0,0,0,1,3,0,0,1,0,1,7,4,3,2,5,8,6,1,1,3,5,4,6,2,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,56
72,1,1,1,-1,-1,-1,530,0,4,1,0,0,0,1,6,1,7,8,2,3,4,5,6,4,3,2,1,5,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,57
72,1,2,0,1,1,1,530,0,4,1,0,0,0,1,6,1,7,8,2,3,4,5,6,4,3,2,1,5,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,57
72,1,3,0,0,0,0,0,1,4,1,0,0,0,1,6,1,7,8,2,3,4,5,6,4,3,2,1,5,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,57
72,2,1,0,-1,1,1,890,0,4,1,0,0,0,1,6,1,7,8,2,3,4,5,6,4,3,2,1,5,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,57
72,2,2,0,1,-1,-1,270,0,4,1,0,0,0,1,6,1,7,8,2,3,4,5,6,4,3,2,1,5,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,57
72,2,3,1,0,0,0,0,1,4,1,0,0,0,1,6,1,7,8,2,3,4,5,6,4,3,2,1,5,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,57
72,3,1,0,1,1,-1,90,0,4,1,0,0,0,1,6,1,7,8,2,3,4,5,6,4,3,2,1,5,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,57
72,3,2,1,-1,1,1,890,0,4,1,0,0,0,1,6,1,7,8,2,3,4,5,6,4,3,2,1,5,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,57
72,3,3,0,0,0,0,0,1,4,1,0,0,0,1,6,1,7,8,2,3,4,5,6,4,3,2,1,5,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,57
72,4,1,0,1,1,1,90,0,4,1,0,0,0,1,6,1,7,8,2,3,4,5,6,4,3,2,1,5,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,57
72,4,2,1,-1,-1,-1,890,0,4,1,0,0,0,1,6,1,7,8,2,3,4,5,6,4,3,2,1,5,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,57
72,4,3,0,0,0,0,0,1,4,1,0,0,0,1,6,1,7,8,2,3,4,5,6,4,3,2,1,5,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,57
73,1,1,0,-1,1,1,530,0,1,1,0,0,0,1,5,2,1,6,3,4,8,7,5,1,3,2,4,6,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999,58
73,1,2,0,1,1,-1,90,0,1,1,0,0,0,1,5,2,1,6,3,4,8,7,5,1,3,2,4,6,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999,58
73,1,3,1,0,0,0,0,1,1,1,0,0,0,1,5,2,1,6,3,4,8,7,5,1,3,2,4,6,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999,58
73,2,1,0,1,1,1,270,0,1,1,0,0,0,1,5,2,1,6,3,4,8,7,5,1,3,2,4,6,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999,58
73,2,2,1,-1,-1,-1,890,0,1,1,0,0,0,1,5,2,1,6,3,4,8,7,5,1,3,2,4,6,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999,58
73,2,3,0,0,0,0,0,1,1,1,0,0,0,1,5,2,1,6,3,4,8,7,5,1,3,2,4,6,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999,58
73,3,1,1,1,-1,-1,890,0,1,1,0,0,0,1,5,2,1,6,3,4,8,7,5,1,3,2,4,6,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999,58
73,3,2,0,-1,1,1,270,0,1,1,0,0,0,1,5,2,1,6,3,4,8,7,5,1,3,2,4,6,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999,58
73,3,3,0,0,0,0,0,1,1,1,0,0,0,1,5,2,1,6,3,4,8,7,5,1,3,2,4,6,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999,58
73,4,1,0,-1,1,-1,90,0,1,1,0,0,0,1,5,2,1,6,3,4,8,7,5,1,3,2,4,6,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999,58
73,4,2,1,1,-1,1,890,0,1,1,0,0,0,1,5,2,1,6,3,4,8,7,5,1,3,2,4,6,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999,58
73,4,3,0,0,0,0,0,1,1,1,0,0,0,1,5,2,1,6,3,4,8,7,5,1,3,2,4,6,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999,58
74,1,1,1,-1,1,1,530,0,2,1,0,0,0,1,2,1,5,3,6,4,8,7,2,1,4,3,6,5,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999,58
74,1,2,0,1,-1,-1,530,0,2,1,0,0,0,1,2,1,5,3,6,4,8,7,2,1,4,3,6,5,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999,58
74,1,3,0,0,0,0,0,1,2,1,0,0,0,1,2,1,5,3,6,4,8,7,2,1,4,3,6,5,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999,58
74,2,1,0,1,-1,-1,270,0,2,1,0,0,0,1,2,1,5,3,6,4,8,7,2,1,4,3,6,5,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999,58
74,2,2,1,-1,1,1,530,0,2,1,0,0,0,1,2,1,5,3,6,4,8,7,2,1,4,3,6,5,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999,58
74,2,3,0,0,0,0,0,1,2,1,0,0,0,1,2,1,5,3,6,4,8,7,2,1,4,3,6,5,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999,58
74,3,1,0,1,-1,1,270,0,2,1,0,0,0,1,2,1,5,3,6,4,8,7,2,1,4,3,6,5,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999,58
74,3,2,1,-1,-1,1,530,0,2,1,0,0,0,1,2,1,5,3,6,4,8,7,2,1,4,3,6,5,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999,58
74,3,3,0,0,0,0,0,1,2,1,0,0,0,1,2,1,5,3,6,4,8,7,2,1,4,3,6,5,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999,58
74,4,1,0,-1,-1,-1,530,0,2,1,0,0,0,1,2,1,5,3,6,4,8,7,2,1,4,3,6,5,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999,58
74,4,2,0,1,1,-1,270,0,2,1,0,0,0,1,2,1,5,3,6,4,8,7,2,1,4,3,6,5,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999,58
74,4,3,1,0,0,0,0,1,2,1,0,0,0,1,2,1,5,3,6,4,8,7,2,1,4,3,6,5,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999,58
75,1,1,0,-1,-1,1,270,0,3,1,0,0,0,1,1,2,3,4,5,6,8,7,1,3,2,4,5,6,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,59
75,1,2,0,1,-1,1,90,0,3,1,0,0,0,1,1,2,3,4,5,6,8,7,1,3,2,4,5,6,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,59
75,1,3,1,0,0,0,0,1,3,1,0,0,0,1,1,2,3,4,5,6,8,7,1,3,2,4,5,6,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,59
75,2,1,1,1,-1,-1,890,0,3,1,0,0,0,1,1,2,3,4,5,6,8,7,1,3,2,4,5,6,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,59
75,2,2,0,-1,1,-1,90,0,3,1,0,0,0,1,1,2,3,4,5,6,8,7,1,3,2,4,5,6,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,59
75,2,3,0,0,0,0,0,1,3,1,0,0,0,1,1,2,3,4,5,6,8,7,1,3,2,4,5,6,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,59
75,3,1,0,1,1,1,890,0,3,1,0,0,0,1,1,2,3,4,5,6,8,7,1,3,2,4,5,6,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,59
75,3,2,0,-1,1,-1,90,0,3,1,0,0,0,1,1,2,3,4,5,6,8,7,1,3,2,4,5,6,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,59
75,3,3,1,0,0,0,0,1,3,1,0,0,0,1,1,2,3,4,5,6,8,7,1,3,2,4,5,6,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,59
75,4,1,0,-1,-1,-1,90,0,3,1,0,0,0,1,1,2,3,4,5,6,8,7,1,3,2,4,5,6,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,59
75,4,2,0,1,-1,1,270,0,3,1,0,0,0,1,1,2,3,4,5,6,8,7,1,3,2,4,5,6,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,59
75,4,3,1,0,0,0,0,1,3,1,0,0,0,1,1,2,3,4,5,6,8,7,1,3,2,4,5,6,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,59
76,1,1,1,-1,-1,-1,530,0,4,1,0,0,0,1,5,1,4,2,3,7,8,6,6,5,2,4,3,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,60
76,1,2,0,1,1,1,530,0,4,1,0,0,0,1,5,1,4,2,3,7,8,6,6,5,2,4,3,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,60
76,1,3,0,0,0,0,0,1,4,1,0,0,0,1,5,1,4,2,3,7,8,6,6,5,2,4,3,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,60
76,2,1,1,-1,1,1,890,0,4,1,0,0,0,1,5,1,4,2,3,7,8,6,6,5,2,4,3,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,60
76,2,2,0,1,-1,-1,270,0,4,1,0,0,0,1,5,1,4,2,3,7,8,6,6,5,2,4,3,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,60
76,2,3,0,0,0,0,0,1,4,1,0,0,0,1,5,1,4,2,3,7,8,6,6,5,2,4,3,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,60
76,3,1,0,1,1,-1,90,0,4,1,0,0,0,1,5,1,4,2,3,7,8,6,6,5,2,4,3,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,60
76,3,2,1,-1,1,1,890,0,4,1,0,0,0,1,5,1,4,2,3,7,8,6,6,5,2,4,3,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,60
76,3,3,0,0,0,0,0,1,4,1,0,0,0,1,5,1,4,2,3,7,8,6,6,5,2,4,3,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,60
76,4,1,0,1,1,1,90,0,4,1,0,0,0,1,5,1,4,2,3,7,8,6,6,5,2,4,3,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,60
76,4,2,1,-1,-1,-1,890,0,4,1,0,0,0,1,5,1,4,2,3,7,8,6,6,5,2,4,3,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,60
76,4,3,0,0,0,0,0,1,4,1,0,0,0,1,5,1,4,2,3,7,8,6,6,5,2,4,3,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,60
77,1,1,1,-1,1,1,530,0,1,0,0,0,0,1,6,1,8,3,7,5,4,2,-999,-999,-999,-999,-999,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999,60
77,1,2,0,1,1,-1,90,0,1,0,0,0,0,1,6,1,8,3,7,5,4,2,-999,-999,-999,-999,-999,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999,60
77,1,3,0,0,0,0,0,1,1,0,0,0,0,1,6,1,8,3,7,5,4,2,-999,-999,-999,-999,-999,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999,60
77,2,1,0,1,1,1,270,0,1,0,0,0,0,1,6,1,8,3,7,5,4,2,-999,-999,-999,-999,-999,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999,60
77,2,2,1,-1,-1,-1,890,0,1,0,0,0,0,1,6,1,8,3,7,5,4,2,-999,-999,-999,-999,-999,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999,60
77,2,3,0,0,0,0,0,1,1,0,0,0,0,1,6,1,8,3,7,5,4,2,-999,-999,-999,-999,-999,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999,60
77,3,1,0,1,-1,-1,890,0,1,0,0,0,0,1,6,1,8,3,7,5,4,2,-999,-999,-999,-999,-999,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999,60
77,3,2,0,-1,1,1,270,0,1,0,0,0,0,1,6,1,8,3,7,5,4,2,-999,-999,-999,-999,-999,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999,60
77,3,3,1,0,0,0,0,1,1,0,0,0,0,1,6,1,8,3,7,5,4,2,-999,-999,-999,-999,-999,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999,60
77,4,1,1,-1,1,-1,90,0,1,0,0,0,0,1,6,1,8,3,7,5,4,2,-999,-999,-999,-999,-999,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999,60
77,4,2,0,1,-1,1,890,0,1,0,0,0,0,1,6,1,8,3,7,5,4,2,-999,-999,-999,-999,-999,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999,60
77,4,3,0,0,0,0,0,1,1,0,0,0,0,1,6,1,8,3,7,5,4,2,-999,-999,-999,-999,-999,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999,60
78,1,1,1,-1,-1,1,270,0,3,0,0,0,0,1,4,5,1,2,3,7,8,6,4,1,2,6,3,5,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,61
78,1,2,0,1,-1,1,90,0,3,0,0,0,0,1,4,5,1,2,3,7,8,6,4,1,2,6,3,5,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,61
78,1,3,0,0,0,0,0,1,3,0,0,0,0,1,4,5,1,2,3,7,8,6,4,1,2,6,3,5,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,61
78,2,1,1,1,-1,-1,890,0,3,0,0,0,0,1,4,5,1,2,3,7,8,6,4,1,2,6,3,5,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,61
78,2,2,0,-1,1,-1,90,0,3,0,0,0,0,1,4,5,1,2,3,7,8,6,4,1,2,6,3,5,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,61
78,2,3,0,0,0,0,0,1,3,0,0,0,0,1,4,5,1,2,3,7,8,6,4,1,2,6,3,5,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,61
78,3,1,0,1,1,1,890,0,3,0,0,0,0,1,4,5,1,2,3,7,8,6,4,1,2,6,3,5,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,61
78,3,2,0,-1,1,-1,90,0,3,0,0,0,0,1,4,5,1,2,3,7,8,6,4,1,2,6,3,5,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,61
78,3,3,1,0,0,0,0,1,3,0,0,0,0,1,4,5,1,2,3,7,8,6,4,1,2,6,3,5,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,61
78,4,1,0,-1,-1,-1,90,0,3,0,0,0,0,1,4,5,1,2,3,7,8,6,4,1,2,6,3,5,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,61
78,4,2,0,1,-1,1,270,0,3,0,0,0,0,1,4,5,1,2,3,7,8,6,4,1,2,6,3,5,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,61
78,4,3,1,0,0,0,0,1,3,0,0,0,0,1,4,5,1,2,3,7,8,6,4,1,2,6,3,5,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,61
79,1,1,1,-1,-1,-1,530,0,4,1,0,1,0,1,8,7,2,3,4,5,6,7,3,1,4,2,5,6,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999,61
79,1,2,0,1,1,1,530,0,4,1,0,1,0,1,8,7,2,3,4,5,6,7,3,1,4,2,5,6,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999,61
79,1,3,0,0,0,0,0,1,4,1,0,1,0,1,8,7,2,3,4,5,6,7,3,1,4,2,5,6,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999,61
79,2,1,0,-1,1,1,890,0,4,1,0,1,0,1,8,7,2,3,4,5,6,7,3,1,4,2,5,6,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999,61
79,2,2,0,1,-1,-1,270,0,4,1,0,1,0,1,8,7,2,3,4,5,6,7,3,1,4,2,5,6,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999,61
79,2,3,1,0,0,0,0,1,4,1,0,1,0,1,8,7,2,3,4,5,6,7,3,1,4,2,5,6,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999,61
79,3,1,0,1,1,-1,90,0,4,1,0,1,0,1,8,7,2,3,4,5,6,7,3,1,4,2,5,6,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999,61
79,3,2,0,-1,1,1,890,0,4,1,0,1,0,1,8,7,2,3,4,5,6,7,3,1,4,2,5,6,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999,61
79,3,3,1,0,0,0,0,1,4,1,0,1,0,1,8,7,2,3,4,5,6,7,3,1,4,2,5,6,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999,61
79,4,1,0,1,1,1,90,0,4,1,0,1,0,1,8,7,2,3,4,5,6,7,3,1,4,2,5,6,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999,61
