Number,cset,alt,Choice,CL,SS,SOS,COST,SQ,Block,Q6K1,Q6K2,Q6K3,Q6K4,Q7FMRB,Q9Ct,Q9LY,Q9F,Q9AT,Q9R,Q9VB,Q9MH,Q9PP,Q10TF,Q10CH,Q10SG,Q10T,Q10AT,Q10CP,Benefit1,Benefit2,Benefit3,Gender1,Tin1,Tin2,FRB,size1,size2,AMED,Quant1,Quant2,Quant3,Quant4,Age1,Age2,Age3,Edu1,Edu2,Edu3,Q5M1,Q5M2,Q5M3,Q5M4,Q5M5,Q5M6,Q5M7,Q5M8
55,3,3,1,0,0,0,0,1,1,0,0,1,0,1,1,2,3,4,5,6,7,8,4,5,6,1,2,3,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
55,4,1,0,5,1,-1,90,0,1,0,0,1,0,1,1,2,3,4,5,6,7,8,4,5,6,1,2,3,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
55,4,2,1,10,-1,1,890,0,1,0,0,1,0,1,1,2,3,4,5,6,7,8,4,5,6,1,2,3,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
55,4,3,0,0,0,0,0,1,1,0,0,1,0,1,1,2,3,4,5,6,7,8,4,5,6,1,2,3,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
55,1,1,1,5,1,1,530,0,2,-999,-999,-999,-999,1,1,2,5,3,4,6,8,7,1,3,2,4,6,5,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
55,1,2,0,10,-1,-1,530,0,2,-999,-999,-999,-999,1,1,2,5,3,4,6,8,7,1,3,2,4,6,5,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
55,1,3,0,0,0,0,0,1,2,-999,-999,-999,-999,1,1,2,5,3,4,6,8,7,1,3,2,4,6,5,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
55,2,1,0,10,-1,-1,270,0,2,-999,-999,-999,-999,1,1,2,5,3,4,6,8,7,1,3,2,4,6,5,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
55,2,2,1,5,1,1,530,0,2,-999,-999,-999,-999,1,1,2,5,3,4,6,8,7,1,3,2,4,6,5,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
55,2,3,0,0,0,0,0,1,2,-999,-999,-999,-999,1,1,2,5,3,4,6,8,7,1,3,2,4,6,5,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
55,3,1,0,10,-1,1,270,0,2,-999,-999,-999,-999,1,1,2,5,3,4,6,8,7,1,3,2,4,6,5,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
55,3,2,1,5,-1,1,530,0,2,-999,-999,-999,-999,1,1,2,5,3,4,6,8,7,1,3,2,4,6,5,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
55,3,3,0,0,0,0,0,1,2,-999,-999,-999,-999,1,1,2,5,3,4,6,8,7,1,3,2,4,6,5,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
55,4,1,1,5,-1,-1,530,0,2,-999,-999,-999,-999,1,1,2,5,3,4,6,8,7,1,3,2,4,6,5,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
55,4,2,0,10,1,-1,270,0,2,-999,-999,-999,-999,1,1,2,5,3,4,6,8,7,1,3,2,4,6,5,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
55,4,3,0,0,0,0,0,1,2,-999,-999,-999,-999,1,1,2,5,3,4,6,8,7,1,3,2,4,6,5,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
56,1,1,0,5,-1,1,270,0,3,0,0,1,0,1,7,4,3,2,5,8,6,1,1,3,5,4,6,2,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0
56,1,2,0,10,-1,1,90,0,3,0,0,1,0,1,7,4,3,2,5,8,6,1,1,3,5,4,6,2,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0
56,1,3,1,0,0,0,0,1,3,0,0,1,0,1,7,4,3,2,5,8,6,1,1,3,5,4,6,2,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0
56,2,1,0,10,-1,-1,890,0,3,0,0,1,0,1,7,4,3,2,5,8,6,1,1,3,5,4,6,2,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0
56,2,2,0,5,1,-1,90,0,3,0,0,1,0,1,7,4,3,2,5,8,6,1,1,3,5,4,6,2,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0
56,2,3,1,0,0,0,0,1,3,0,0,1,0,1,7,4,3,2,5,8,6,1,1,3,5,4,6,2,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0
56,3,1,0,10,1,1,890,0,3,0,0,1,0,1,7,4,3,2,5,8,6,1,1,3,5,4,6,2,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0
56,3,2,0,5,1,-1,90,0,3,0,0,1,0,1,7,4,3,2,5,8,6,1,1,3,5,4,6,2,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0
56,3,3,1,0,0,0,0,1,3,0,0,1,0,1,7,4,3,2,5,8,6,1,1,3,5,4,6,2,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0
56,4,1,0,5,-1,-1,90,0,3,0,0,1,0,1,7,4,3,2,5,8,6,1,1,3,5,4,6,2,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0
56,4,2,0,10,-1,1,270,0,3,0,0,1,0,1,7,4,3,2,5,8,6,1,1,3,5,4,6,2,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0
56,4,3,1,0,0,0,0,1,3,0,0,1,0,1,7,4,3,2,5,8,6,1,1,3,5,4,6,2,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0
57,1,1,1,5,-1,-1,530,0,4,1,0,0,0,1,6,1,7,8,2,3,4,5,6,4,3,2,1,5,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0
57,1,2,0,10,1,1,530,0,4,1,0,0,0,1,6,1,7,8,2,3,4,5,6,4,3,2,1,5,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0
57,1,3,0,0,0,0,0,1,4,1,0,0,0,1,6,1,7,8,2,3,4,5,6,4,3,2,1,5,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0
57,2,1,0,5,1,1,890,0,4,1,0,0,0,1,6,1,7,8,2,3,4,5,6,4,3,2,1,5,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0
57,2,2,0,10,-1,-1,270,0,4,1,0,0,0,1,6,1,7,8,2,3,4,5,6,4,3,2,1,5,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0
57,2,3,1,0,0,0,0,1,4,1,0,0,0,1,6,1,7,8,2,3,4,5,6,4,3,2,1,5,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0
57,3,1,0,10,1,-1,90,0,4,1,0,0,0,1,6,1,7,8,2,3,4,5,6,4,3,2,1,5,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0
57,3,2,1,5,1,1,890,0,4,1,0,0,0,1,6,1,7,8,2,3,4,5,6,4,3,2,1,5,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0
57,3,3,0,0,0,0,0,1,4,1,0,0,0,1,6,1,7,8,2,3,4,5,6,4,3,2,1,5,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0
57,4,1,0,10,1,1,90,0,4,1,0,0,0,1,6,1,7,8,2,3,4,5,6,4,3,2,1,5,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0
57,4,2,1,5,-1,-1,890,0,4,1,0,0,0,1,6,1,7,8,2,3,4,5,6,4,3,2,1,5,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0
57,4,3,0,0,0,0,0,1,4,1,0,0,0,1,6,1,7,8,2,3,4,5,6,4,3,2,1,5,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0
58,1,1,0,5,1,1,530,0,1,1,0,0,0,1,5,2,1,6,3,4,8,7,5,1,3,2,4,6,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999
58,1,2,0,10,1,-1,90,0,1,1,0,0,0,1,5,2,1,6,3,4,8,7,5,1,3,2,4,6,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999
58,1,3,1,0,0,0,0,1,1,1,0,0,0,1,5,2,1,6,3,4,8,7,5,1,3,2,4,6,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999
58,2,1,0,10,1,1,270,0,1,1,0,0,0,1,5,2,1,6,3,4,8,7,5,1,3,2,4,6,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999
58,2,2,1,5,-1,-1,890,0,1,1,0,0,0,1,5,2,1,6,3,4,8,7,5,1,3,2,4,6,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999
58,2,3,0,0,0,0,0,1,1,1,0,0,0,1,5,2,1,6,3,4,8,7,5,1,3,2,4,6,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999
58,3,1,1,10,-1,-1,890,0,1,1,0,0,0,1,5,2,1,6,3,4,8,7,5,1,3,2,4,6,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999
58,3,2,0,5,1,1,270,0,1,1,0,0,0,1,5,2,1,6,3,4,8,7,5,1,3,2,4,6,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999
58,3,3,0,0,0,0,0,1,1,1,0,0,0,1,5,2,1,6,3,4,8,7,5,1,3,2,4,6,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999
58,4,1,0,5,1,-1,90,0,1,1,0,0,0,1,5,2,1,6,3,4,8,7,5,1,3,2,4,6,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999
58,4,2,1,10,-1,1,890,0,1,1,0,0,0,1,5,2,1,6,3,4,8,7,5,1,3,2,4,6,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999
58,4,3,0,0,0,0,0,1,1,1,0,0,0,1,5,2,1,6,3,4,8,7,5,1,3,2,4,6,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999
58,1,1,1,5,1,1,530,0,2,1,0,0,0,1,2,1,5,3,6,4,8,7,2,1,4,3,6,5,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999
58,1,2,0,10,-1,-1,530,0,2,1,0,0,0,1,2,1,5,3,6,4,8,7,2,1,4,3,6,5,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999
58,1,3,0,0,0,0,0,1,2,1,0,0,0,1,2,1,5,3,6,4,8,7,2,1,4,3,6,5,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999
58,2,1,0,10,-1,-1,270,0,2,1,0,0,0,1,2,1,5,3,6,4,8,7,2,1,4,3,6,5,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999
58,2,2,1,5,1,1,530,0,2,1,0,0,0,1,2,1,5,3,6,4,8,7,2,1,4,3,6,5,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999
58,2,3,0,0,0,0,0,1,2,1,0,0,0,1,2,1,5,3,6,4,8,7,2,1,4,3,6,5,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999
58,3,1,0,10,-1,1,270,0,2,1,0,0,0,1,2,1,5,3,6,4,8,7,2,1,4,3,6,5,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999
58,3,2,1,5,-1,1,530,0,2,1,0,0,0,1,2,1,5,3,6,4,8,7,2,1,4,3,6,5,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999
58,3,3,0,0,0,0,0,1,2,1,0,0,0,1,2,1,5,3,6,4,8,7,2,1,4,3,6,5,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999
58,4,1,0,5,-1,-1,530,0,2,1,0,0,0,1,2,1,5,3,6,4,8,7,2,1,4,3,6,5,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999
58,4,2,0,10,1,-1,270,0,2,1,0,0,0,1,2,1,5,3,6,4,8,7,2,1,4,3,6,5,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999
58,4,3,1,0,0,0,0,1,2,1,0,0,0,1,2,1,5,3,6,4,8,7,2,1,4,3,6,5,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999
59,1,1,0,5,-1,1,270,0,3,1,0,0,0,1,1,2,3,4,5,6,8,7,1,3,2,4,5,6,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
59,1,2,0,10,-1,1,90,0,3,1,0,0,0,1,1,2,3,4,5,6,8,7,1,3,2,4,5,6,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
59,1,3,1,0,0,0,0,1,3,1,0,0,0,1,1,2,3,4,5,6,8,7,1,3,2,4,5,6,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
59,2,1,1,10,-1,-1,890,0,3,1,0,0,0,1,1,2,3,4,5,6,8,7,1,3,2,4,5,6,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
59,2,2,0,5,1,-1,90,0,3,1,0,0,0,1,1,2,3,4,5,6,8,7,1,3,2,4,5,6,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
59,2,3,0,0,0,0,0,1,3,1,0,0,0,1,1,2,3,4,5,6,8,7,1,3,2,4,5,6,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
59,3,1,0,10,1,1,890,0,3,1,0,0,0,1,1,2,3,4,5,6,8,7,1,3,2,4,5,6,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
59,3,2,0,5,1,-1,90,0,3,1,0,0,0,1,1,2,3,4,5,6,8,7,1,3,2,4,5,6,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
59,3,3,1,0,0,0,0,1,3,1,0,0,0,1,1,2,3,4,5,6,8,7,1,3,2,4,5,6,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
59,4,1,0,5,-1,-1,90,0,3,1,0,0,0,1,1,2,3,4,5,6,8,7,1,3,2,4,5,6,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
59,4,2,0,10,-1,1,270,0,3,1,0,0,0,1,1,2,3,4,5,6,8,7,1,3,2,4,5,6,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
59,4,3,1,0,0,0,0,1,3,1,0,0,0,1,1,2,3,4,5,6,8,7,1,3,2,4,5,6,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
60,1,1,1,5,-1,-1,530,0,4,1,0,0,0,1,5,1,4,2,3,7,8,6,6,5,2,4,3,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
60,1,2,0,10,1,1,530,0,4,1,0,0,0,1,5,1,4,2,3,7,8,6,6,5,2,4,3,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
60,1,3,0,0,0,0,0,1,4,1,0,0,0,1,5,1,4,2,3,7,8,6,6,5,2,4,3,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
60,2,1,1,5,1,1,890,0,4,1,0,0,0,1,5,1,4,2,3,7,8,6,6,5,2,4,3,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
60,2,2,0,10,-1,-1,270,0,4,1,0,0,0,1,5,1,4,2,3,7,8,6,6,5,2,4,3,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
60,2,3,0,0,0,0,0,1,4,1,0,0,0,1,5,1,4,2,3,7,8,6,6,5,2,4,3,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
60,3,1,0,10,1,-1,90,0,4,1,0,0,0,1,5,1,4,2,3,7,8,6,6,5,2,4,3,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
60,3,2,1,5,1,1,890,0,4,1,0,0,0,1,5,1,4,2,3,7,8,6,6,5,2,4,3,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
60,3,3,0,0,0,0,0,1,4,1,0,0,0,1,5,1,4,2,3,7,8,6,6,5,2,4,3,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
60,4,1,0,10,1,1,90,0,4,1,0,0,0,1,5,1,4,2,3,7,8,6,6,5,2,4,3,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
60,4,2,1,5,-1,-1,890,0,4,1,0,0,0,1,5,1,4,2,3,7,8,6,6,5,2,4,3,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
60,4,3,0,0,0,0,0,1,4,1,0,0,0,1,5,1,4,2,3,7,8,6,6,5,2,4,3,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
60,1,1,1,5,1,1,530,0,1,0,0,0,0,1,6,1,8,3,7,5,4,2,-999,-999,-999,-999,-999,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999
60,1,2,0,10,1,-1,90,0,1,0,0,0,0,1,6,1,8,3,7,5,4,2,-999,-999,-999,-999,-999,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999
60,1,3,0,0,0,0,0,1,1,0,0,0,0,1,6,1,8,3,7,5,4,2,-999,-999,-999,-999,-999,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999
60,2,1,0,10,1,1,270,0,1,0,0,0,0,1,6,1,8,3,7,5,4,2,-999,-999,-999,-999,-999,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999
60,2,2,1,5,-1,-1,890,0,1,0,0,0,0,1,6,1,8,3,7,5,4,2,-999,-999,-999,-999,-999,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999
60,2,3,0,0,0,0,0,1,1,0,0,0,0,1,6,1,8,3,7,5,4,2,-999,-999,-999,-999,-999,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999
60,3,1,0,10,-1,-1,890,0,1,0,0,0,0,1,6,1,8,3,7,5,4,2,-999,-999,-999,-999,-999,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999
60,3,2,0,5,1,1,270,0,1,0,0,0,0,1,6,1,8,3,7,5,4,2,-999,-999,-999,-999,-999,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999
60,3,3,1,0,0,0,0,1,1,0,0,0,0,1,6,1,8,3,7,5,4,2,-999,-999,-999,-999,-999,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999
60,4,1,1,5,1,-1,90,0,1,0,0,0,0,1,6,1,8,3,7,5,4,2,-999,-999,-999,-999,-999,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999
60,4,2,0,10,-1,1,890,0,1,0,0,0,0,1,6,1,8,3,7,5,4,2,-999,-999,-999,-999,-999,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999
60,4,3,0,0,0,0,0,1,1,0,0,0,0,1,6,1,8,3,7,5,4,2,-999,-999,-999,-999,-999,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999
61,1,1,1,5,-1,1,270,0,3,0,0,0,0,1,4,5,1,2,3,7,8,6,4,1,2,6,3,5,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
61,1,2,0,10,-1,1,90,0,3,0,0,0,0,1,4,5,1,2,3,7,8,6,4,1,2,6,3,5,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
61,1,3,0,0,0,0,0,1,3,0,0,0,0,1,4,5,1,2,3,7,8,6,4,1,2,6,3,5,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
61,2,1,1,10,-1,-1,890,0,3,0,0,0,0,1,4,5,1,2,3,7,8,6,4,1,2,6,3,5,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
61,2,2,0,5,1,-1,90,0,3,0,0,0,0,1,4,5,1,2,3,7,8,6,4,1,2,6,3,5,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
61,2,3,0,0,0,0,0,1,3,0,0,0,0,1,4,5,1,2,3,7,8,6,4,1,2,6,3,5,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
61,3,1,0,10,1,1,890,0,3,0,0,0,0,1,4,5,1,2,3,7,8,6,4,1,2,6,3,5,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
61,3,2,0,5,1,-1,90,0,3,0,0,0,0,1,4,5,1,2,3,7,8,6,4,1,2,6,3,5,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
61,3,3,1,0,0,0,0,1,3,0,0,0,0,1,4,5,1,2,3,7,8,6,4,1,2,6,3,5,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
61,4,1,0,5,-1,-1,90,0,3,0,0,0,0,1,4,5,1,2,3,7,8,6,4,1,2,6,3,5,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
61,4,2,0,10,-1,1,270,0,3,0,0,0,0,1,4,5,1,2,3,7,8,6,4,1,2,6,3,5,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
61,4,3,1,0,0,0,0,1,3,0,0,0,0,1,4,5,1,2,3,7,8,6,4,1,2,6,3,5,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
61,1,1,1,5,-1,-1,530,0,4,1,0,1,0,1,8,7,2,3,4,5,6,7,3,1,4,2,5,6,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999
61,1,2,0,10,1,1,530,0,4,1,0,1,0,1,8,7,2,3,4,5,6,7,3,1,4,2,5,6,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999
